Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP7656,27,Female,Designer,IT,1,Onsite,51,5,1,Low,Depression,No,No Change,2,Satisfied,4,Daily,Average,Asia
EMP7657,54,Non-binary,Software Engineer,IT,1,Hybrid,37,10,2,Medium,Anxiety,No,Increase,1,Satisfied,2,Daily,Average,Oceania
EMP7658,47,Non-binary,HR,IT,6,Onsite,32,8,5,Low,Burnout,Yes,Increase,3,Unsatisfied,2,Daily,Good,North America
EMP7659,34,Female,Data Scientist,Manufacturing,14,Onsite,40,3,4,Low,Anxiety,Yes,Decrease,3,Satisfied,5,Weekly,Poor,North America
EMP7660,60,Female,Marketing,Consulting,18,Remote,25,7,3,Low,Depression,No,No Change,3,Neutral,5,Daily,Poor,Africa
EMP7661,51,Female,Designer,Retail,4,Remote,34,11,4,Low,Burnout,No,Decrease,3,Satisfied,1,None,Poor,Europe
EMP7662,34,Female,Marketing,Consulting,18,Onsite,55,11,3,Medium,Burnout,No,No Change,4,Unsatisfied,3,None,Good,North America
EMP7663,38,Female,Project Manager,IT,14,Hybrid,22,0,1,High,Depression,No,No Change,2,Satisfied,5,Weekly,Good,Africa
EMP7664,45,Male,Project Manager,Retail,21,Onsite,57,10,3,Medium,Burnout,No,No Change,1,Neutral,3,Weekly,Poor,Asia
EMP7665,43,Prefer not to say,Project Manager,Education,6,Onsite,60,0,2,High,Burnout,Yes,Increase,4,Neutral,2,Weekly,Good,Asia
EMP7666,40,Male,Designer,Healthcare,5,Remote,40,1,5,Low,Burnout,No,Increase,5,Neutral,4,None,Good,Asia
EMP7667,55,Male,Designer,Finance,32,Remote,60,6,5,High,Burnout,Yes,Decrease,2,Unsatisfied,3,None,Average,Asia
EMP7668,49,Non-binary,Designer,IT,22,Remote,31,10,4,High,None,Yes,Increase,5,Satisfied,3,Weekly,Poor,South America
EMP7669,66,Prefer not to say,Designer,Healthcare,25,Remote,55,2,5,Medium,Depression,Yes,No Change,1,Neutral,5,Daily,Poor,North America
EMP7670,39,Female,Data Scientist,IT,30,Hybrid,40,8,4,High,Burnout,Yes,Increase,4,Satisfied,5,Weekly,Poor,Asia
EMP7671,60,Prefer not to say,Sales,IT,16,Remote,53,12,3,Low,None,Yes,Decrease,4,Neutral,2,None,Poor,Oceania
EMP7672,33,Male,HR,Manufacturing,21,Remote,34,14,4,Medium,Burnout,No,Decrease,5,Satisfied,5,None,Good,Europe
EMP7673,49,Female,Project Manager,Education,35,Hybrid,23,13,3,Low,Depression,Yes,Increase,3,Satisfied,5,Daily,Average,South America
EMP7674,45,Female,Data Scientist,Finance,28,Onsite,54,15,1,Medium,Depression,No,Increase,2,Satisfied,2,Daily,Poor,North America
EMP7675,48,Prefer not to say,Sales,IT,1,Hybrid,29,8,2,High,Depression,No,No Change,3,Unsatisfied,4,Daily,Average,Europe
EMP7676,32,Non-binary,Marketing,Consulting,29,Hybrid,40,9,5,Low,Depression,No,Increase,2,Satisfied,5,None,Good,South America
EMP7677,42,Male,Sales,Retail,13,Remote,22,1,3,Medium,Burnout,No,No Change,4,Satisfied,4,Weekly,Average,Europe
EMP7678,49,Non-binary,Marketing,Retail,13,Onsite,22,14,3,High,None,No,Increase,4,Unsatisfied,1,None,Poor,South America
EMP7679,46,Female,Software Engineer,Education,6,Onsite,48,8,4,Low,Depression,No,Decrease,1,Unsatisfied,4,Weekly,Average,Africa
EMP7680,41,Non-binary,Data Scientist,IT,27,Hybrid,22,6,1,Low,Burnout,Yes,Decrease,4,Satisfied,3,Daily,Average,North America
EMP7681,32,Prefer not to say,Sales,IT,7,Onsite,28,10,3,Low,Anxiety,Yes,Increase,1,Neutral,4,Daily,Average,Asia
EMP7682,51,Male,Marketing,Retail,8,Remote,43,7,1,High,Anxiety,Yes,Decrease,4,Satisfied,5,Weekly,Good,Asia
EMP7683,39,Non-binary,Data Scientist,IT,1,Hybrid,49,5,5,Medium,Depression,Yes,Decrease,5,Satisfied,4,None,Good,Africa
EMP7684,39,Male,Software Engineer,Consulting,4,Remote,20,10,2,Medium,Anxiety,Yes,Decrease,3,Satisfied,1,Weekly,Poor,North America
EMP7685,31,Female,Designer,Education,33,Hybrid,24,1,5,Medium,Burnout,Yes,Decrease,5,Unsatisfied,5,Weekly,Good,Africa
EMP7686,35,Non-binary,HR,Healthcare,33,Remote,24,2,1,Medium,Burnout,No,Increase,5,Neutral,4,Weekly,Average,Africa
EMP7687,48,Non-binary,Software Engineer,Consulting,5,Onsite,47,2,3,Medium,None,Yes,Decrease,5,Unsatisfied,2,Weekly,Poor,North America
EMP7688,36,Prefer not to say,Project Manager,Finance,1,Hybrid,30,13,2,Medium,Anxiety,No,Increase,3,Unsatisfied,5,None,Good,South America
EMP7689,39,Female,Sales,IT,15,Onsite,50,4,4,High,Burnout,Yes,Decrease,5,Satisfied,1,Weekly,Poor,Asia
EMP7690,57,Non-binary,Marketing,Retail,6,Onsite,34,9,4,High,Burnout,Yes,Increase,2,Unsatisfied,5,Daily,Good,Asia
EMP7691,35,Female,Data Scientist,Finance,29,Remote,55,7,2,Medium,None,Yes,No Change,4,Neutral,4,Weekly,Average,North America
EMP7692,53,Male,Sales,Education,12,Remote,55,14,5,Medium,Depression,Yes,No Change,2,Neutral,5,None,Good,North America
EMP7693,29,Female,Software Engineer,Retail,16,Onsite,45,12,3,Medium,None,No,Increase,1,Unsatisfied,2,None,Good,Oceania
EMP7694,32,Male,Project Manager,IT,19,Onsite,20,3,2,Medium,Depression,No,Decrease,2,Satisfied,4,Weekly,Good,North America
EMP7695,50,Male,HR,IT,34,Remote,59,12,3,Low,Depression,Yes,Decrease,4,Satisfied,1,Daily,Average,North America
EMP7696,40,Prefer not to say,HR,IT,27,Remote,32,10,5,Medium,None,No,Decrease,3,Unsatisfied,3,Weekly,Good,Oceania
EMP7697,29,Female,Sales,Manufacturing,15,Onsite,25,7,5,High,None,Yes,Increase,4,Unsatisfied,3,Weekly,Poor,Oceania
EMP7698,57,Male,Sales,Finance,18,Hybrid,30,15,2,Low,Burnout,Yes,No Change,4,Unsatisfied,1,Weekly,Poor,Europe
EMP7699,52,Male,HR,Manufacturing,11,Hybrid,33,10,3,Low,Burnout,No,Decrease,5,Unsatisfied,2,Daily,Good,Africa
EMP7700,37,Female,Marketing,Consulting,18,Remote,58,13,5,Low,Depression,Yes,Increase,3,Satisfied,4,Daily,Average,North America
EMP7701,60,Non-binary,Software Engineer,IT,16,Remote,55,12,4,Medium,Depression,Yes,No Change,4,Satisfied,1,Weekly,Poor,North America
EMP7702,44,Prefer not to say,Designer,Retail,29,Onsite,58,2,5,High,Burnout,Yes,No Change,3,Neutral,3,Daily,Average,Asia
EMP7703,29,Male,Marketing,Healthcare,25,Onsite,34,4,4,Low,Anxiety,No,No Change,4,Unsatisfied,1,None,Poor,North America
EMP7704,40,Male,Software Engineer,IT,21,Onsite,36,15,4,Low,None,Yes,Decrease,1,Satisfied,3,None,Average,Africa
EMP7705,33,Non-binary,Software Engineer,Finance,8,Onsite,42,2,3,Medium,Depression,No,Decrease,5,Satisfied,5,Daily,Good,Europe
EMP7706,58,Non-binary,Marketing,Retail,2,Hybrid,22,15,4,Medium,None,Yes,Decrease,1,Satisfied,2,Weekly,Good,Africa
EMP7707,29,Prefer not to say,HR,Education,33,Hybrid,52,3,4,Medium,Anxiety,Yes,Decrease,4,Unsatisfied,5,None,Average,Europe
EMP7708,28,Non-binary,Software Engineer,Education,27,Onsite,53,6,5,High,Burnout,Yes,Increase,3,Unsatisfied,1,Weekly,Average,South America
EMP7709,38,Prefer not to say,Data Scientist,Healthcare,27,Hybrid,37,11,3,High,Anxiety,Yes,Decrease,5,Unsatisfied,1,None,Poor,South America
EMP7710,39,Prefer not to say,Data Scientist,Manufacturing,29,Onsite,55,4,2,Low,Anxiety,No,Decrease,2,Satisfied,1,Weekly,Poor,Europe
EMP7711,34,Female,Project Manager,Healthcare,12,Remote,42,4,1,High,Burnout,No,Decrease,5,Neutral,4,Daily,Average,North America
EMP7712,32,Prefer not to say,Marketing,IT,33,Onsite,55,4,3,Medium,None,Yes,No Change,3,Unsatisfied,2,Weekly,Poor,Africa
EMP7713,36,Non-binary,Software Engineer,Manufacturing,24,Hybrid,42,13,5,Low,Burnout,Yes,No Change,5,Unsatisfied,4,None,Average,Africa
EMP7714,48,Non-binary,Software Engineer,Manufacturing,6,Hybrid,39,10,4,Low,Depression,No,Decrease,2,Unsatisfied,3,None,Good,Oceania
EMP7715,32,Female,Designer,Consulting,21,Hybrid,54,3,2,High,Burnout,No,No Change,3,Neutral,5,Weekly,Poor,North America
EMP7716,55,Prefer not to say,Data Scientist,Education,15,Onsite,28,0,4,High,Anxiety,No,No Change,1,Satisfied,1,Daily,Poor,Oceania
EMP7717,41,Non-binary,Project Manager,IT,27,Onsite,44,13,4,Low,None,No,Increase,2,Neutral,5,None,Good,North America
EMP7718,27,Female,Data Scientist,Finance,20,Onsite,36,11,2,Low,Depression,No,Decrease,1,Neutral,1,Weekly,Poor,North America
EMP7719,51,Prefer not to say,HR,Manufacturing,30,Remote,20,15,4,Low,Depression,Yes,Increase,1,Satisfied,5,None,Good,South America
EMP7720,30,Female,Sales,Manufacturing,34,Onsite,42,15,2,High,None,Yes,No Change,2,Satisfied,2,None,Good,North America
EMP7721,31,Prefer not to say,Marketing,IT,24,Remote,24,1,1,Medium,Burnout,No,Increase,2,Neutral,5,Daily,Poor,Africa
EMP7722,42,Female,HR,Education,2,Hybrid,48,7,3,Low,Depression,Yes,Decrease,2,Satisfied,5,None,Good,Asia
EMP7723,30,Prefer not to say,Project Manager,IT,10,Hybrid,30,13,4,Low,Burnout,No,No Change,1,Satisfied,4,Weekly,Good,Oceania
EMP7724,33,Male,HR,Manufacturing,24,Onsite,27,5,1,Low,Anxiety,No,Decrease,2,Satisfied,3,None,Poor,North America
EMP7725,38,Female,Sales,Consulting,11,Hybrid,24,5,2,Low,Burnout,Yes,Increase,4,Neutral,3,None,Poor,Africa
EMP7726,48,Prefer not to say,Designer,Healthcare,17,Remote,42,0,5,Low,None,Yes,No Change,2,Unsatisfied,2,Daily,Good,South America
EMP7727,38,Non-binary,Designer,IT,24,Remote,53,10,4,High,Depression,Yes,No Change,2,Unsatisfied,3,Daily,Average,Asia
EMP7728,31,Male,Sales,Retail,9,Hybrid,34,14,4,Medium,Anxiety,Yes,Increase,5,Neutral,4,Weekly,Good,Europe
EMP7729,34,Male,HR,Retail,4,Onsite,42,7,1,Low,Anxiety,Yes,No Change,2,Unsatisfied,1,Weekly,Average,South America
EMP7730,39,Non-binary,Data Scientist,Manufacturing,3,Hybrid,25,3,1,Medium,Depression,Yes,Decrease,1,Neutral,3,Weekly,Good,Africa
EMP7731,30,Prefer not to say,Software Engineer,Consulting,6,Hybrid,30,15,5,Low,Anxiety,No,Increase,2,Satisfied,4,Weekly,Poor,Asia
EMP7732,53,Non-binary,Project Manager,Finance,16,Hybrid,27,9,2,Medium,Anxiety,Yes,Decrease,3,Neutral,5,Weekly,Average,Asia
EMP7733,27,Non-binary,Project Manager,Retail,26,Hybrid,27,15,1,Low,Depression,Yes,No Change,3,Unsatisfied,3,Daily,Poor,North America
EMP7734,40,Prefer not to say,Project Manager,Manufacturing,3,Hybrid,56,5,2,Medium,None,No,No Change,1,Unsatisfied,2,None,Good,Oceania
EMP7735,65,Male,Marketing,Retail,20,Onsite,30,14,3,High,Anxiety,Yes,Decrease,5,Neutral,4,None,Good,North America
EMP7736,41,Prefer not to say,Project Manager,Healthcare,31,Onsite,40,1,4,Medium,Burnout,Yes,No Change,4,Unsatisfied,2,Weekly,Average,South America
EMP7737,32,Prefer not to say,Sales,Retail,17,Hybrid,57,13,3,Low,Burnout,Yes,No Change,2,Neutral,5,Daily,Good,Oceania
EMP7738,37,Non-binary,HR,Retail,28,Remote,46,10,1,Low,Anxiety,No,Increase,1,Neutral,5,Weekly,Poor,Europe
EMP7739,40,Male,Data Scientist,Consulting,21,Remote,38,15,5,High,None,Yes,Decrease,4,Neutral,2,Weekly,Good,Oceania
EMP7740,38,Male,Sales,Healthcare,3,Hybrid,47,5,1,Low,Anxiety,No,No Change,5,Neutral,4,Daily,Average,Europe
EMP7741,27,Male,Marketing,Finance,13,Remote,22,8,3,High,None,No,Increase,2,Neutral,1,Weekly,Average,South America
EMP7742,40,Non-binary,Project Manager,Manufacturing,4,Onsite,34,8,4,Low,Depression,Yes,Decrease,3,Neutral,4,Daily,Poor,Oceania
EMP7743,42,Male,Data Scientist,Finance,35,Hybrid,46,2,5,Low,Burnout,No,Increase,2,Unsatisfied,5,None,Average,Oceania
EMP7744,30,Prefer not to say,Data Scientist,Healthcare,19,Onsite,28,0,3,Medium,Depression,No,No Change,2,Satisfied,1,None,Average,Africa
EMP7745,30,Non-binary,Software Engineer,Manufacturing,27,Onsite,35,1,5,Low,Anxiety,Yes,Increase,5,Unsatisfied,4,Daily,Average,Africa
EMP7746,40,Female,Designer,Retail,35,Hybrid,23,14,3,Medium,Depression,Yes,Decrease,1,Satisfied,1,Daily,Average,Europe
EMP7747,39,Female,Marketing,IT,32,Onsite,36,7,4,High,Anxiety,No,No Change,3,Satisfied,3,Daily,Good,South America
EMP7748,37,Prefer not to say,Marketing,Retail,30,Hybrid,45,10,5,Low,Depression,Yes,No Change,1,Unsatisfied,3,Daily,Average,Oceania
EMP7749,47,Prefer not to say,Project Manager,Retail,17,Remote,39,9,1,High,None,No,No Change,2,Neutral,2,Weekly,Poor,Oceania
EMP7750,41,Non-binary,Designer,Education,28,Hybrid,55,7,1,Low,None,No,No Change,4,Neutral,2,Daily,Poor,Africa
EMP7751,46,Female,HR,Education,4,Remote,26,5,4,Low,None,Yes,No Change,3,Neutral,4,None,Good,North America
EMP7752,39,Male,Software Engineer,Consulting,34,Remote,51,6,1,Medium,None,No,No Change,1,Satisfied,3,Weekly,Average,Oceania
EMP7753,62,Non-binary,Data Scientist,Finance,13,Remote,20,4,5,Low,Burnout,Yes,Increase,1,Satisfied,2,Daily,Average,North America
EMP7754,39,Non-binary,HR,Education,18,Remote,46,12,5,Medium,None,Yes,No Change,4,Neutral,1,None,Good,Oceania
EMP7755,38,Female,Designer,Consulting,10,Onsite,31,0,1,Medium,Anxiety,No,Increase,4,Satisfied,1,Weekly,Good,Europe
EMP7756,38,Female,Sales,Consulting,5,Onsite,56,11,1,Medium,Depression,Yes,No Change,2,Neutral,5,Weekly,Poor,North America
EMP7757,27,Prefer not to say,Project Manager,Education,30,Hybrid,52,10,3,High,Anxiety,Yes,Decrease,5,Neutral,1,Weekly,Good,South America
EMP7758,31,Female,Sales,Finance,35,Onsite,53,14,2,Medium,Depression,No,Increase,5,Satisfied,4,None,Good,South America
EMP7759,37,Female,Marketing,Retail,3,Hybrid,30,0,5,Low,None,No,Decrease,1,Satisfied,5,None,Good,Oceania
EMP7760,49,Female,Marketing,Manufacturing,22,Onsite,56,13,5,Medium,None,Yes,No Change,4,Unsatisfied,4,Daily,Average,North America
EMP7761,43,Prefer not to say,Data Scientist,Finance,34,Onsite,20,15,3,Low,None,Yes,Increase,5,Unsatisfied,5,None,Good,Oceania
EMP7762,31,Prefer not to say,Software Engineer,Consulting,33,Remote,52,10,4,High,None,No,Increase,4,Unsatisfied,1,Daily,Good,Oceania
EMP7763,36,Non-binary,Sales,IT,4,Hybrid,38,5,5,High,Depression,Yes,Decrease,1,Unsatisfied,2,Weekly,Good,Africa
EMP7764,55,Non-binary,HR,Consulting,21,Remote,36,10,2,Low,Anxiety,Yes,Decrease,1,Unsatisfied,4,None,Average,Africa
EMP7765,46,Male,Designer,Education,1,Onsite,25,9,4,Low,None,Yes,Decrease,4,Unsatisfied,2,Weekly,Poor,Africa
EMP7766,31,Non-binary,Designer,Education,30,Hybrid,46,8,4,Low,Depression,Yes,Increase,4,Neutral,4,Weekly,Average,South America
EMP7767,42,Male,Data Scientist,Healthcare,28,Hybrid,42,8,5,Medium,Depression,No,No Change,3,Unsatisfied,5,None,Poor,South America
EMP7768,43,Non-binary,Software Engineer,Education,26,Remote,32,9,5,High,Burnout,No,Increase,4,Satisfied,4,Weekly,Poor,Oceania
EMP7769,62,Female,Designer,Manufacturing,34,Hybrid,34,8,1,Medium,None,No,No Change,3,Satisfied,2,Weekly,Good,North America
EMP7770,36,Female,Marketing,Finance,5,Remote,35,1,5,Low,Anxiety,No,Decrease,5,Neutral,1,Daily,Average,Africa
EMP7771,36,Female,Designer,Finance,24,Onsite,27,13,3,Medium,Depression,Yes,No Change,4,Neutral,4,None,Good,Asia
EMP7772,40,Male,Marketing,IT,27,Hybrid,43,7,5,High,Depression,Yes,No Change,3,Unsatisfied,2,Weekly,Average,North America
EMP7773,29,Prefer not to say,Data Scientist,Consulting,16,Hybrid,27,1,3,High,None,Yes,Increase,5,Neutral,3,None,Average,Asia
EMP7774,39,Non-binary,Sales,Education,13,Onsite,31,8,4,Medium,None,No,Decrease,5,Neutral,1,None,Average,Asia
EMP7775,55,Female,Marketing,Education,25,Onsite,20,2,3,High,Burnout,Yes,Increase,5,Neutral,3,Weekly,Poor,Africa
EMP7776,37,Prefer not to say,HR,Retail,24,Hybrid,44,4,2,Medium,Burnout,No,Decrease,5,Satisfied,3,Daily,Poor,Oceania
EMP7777,55,Prefer not to say,Project Manager,Retail,12,Remote,59,2,3,Medium,Burnout,No,Increase,1,Unsatisfied,4,Weekly,Average,Europe
EMP7778,30,Male,Data Scientist,Consulting,19,Onsite,53,3,3,Low,Anxiety,No,Decrease,5,Satisfied,3,Weekly,Poor,Oceania
EMP7779,35,Non-binary,Software Engineer,Healthcare,25,Onsite,56,11,4,Low,Depression,Yes,No Change,3,Neutral,1,Daily,Good,Oceania
EMP7780,64,Male,Sales,Consulting,24,Onsite,37,6,1,Medium,Burnout,No,Increase,2,Unsatisfied,4,Weekly,Good,Africa
EMP7781,48,Female,Designer,IT,31,Remote,59,1,1,High,Burnout,Yes,No Change,5,Satisfied,1,None,Poor,South America
EMP7782,65,Non-binary,Designer,Education,2,Onsite,41,13,1,Medium,Anxiety,Yes,Decrease,2,Unsatisfied,1,Weekly,Poor,Asia
EMP7783,35,Female,Sales,Retail,31,Hybrid,32,0,4,Low,Burnout,No,Increase,2,Neutral,3,Daily,Good,Africa
EMP7784,28,Prefer not to say,HR,Retail,28,Onsite,38,7,5,Low,Burnout,No,No Change,5,Unsatisfied,5,None,Poor,Asia
EMP7785,46,Prefer not to say,Sales,Healthcare,4,Onsite,42,15,5,Low,Burnout,Yes,Increase,5,Unsatisfied,2,Daily,Poor,Africa
EMP7786,52,Female,Software Engineer,Finance,10,Hybrid,45,7,1,High,Burnout,Yes,Decrease,5,Unsatisfied,4,None,Poor,Oceania
EMP7787,40,Male,Sales,Manufacturing,26,Remote,36,4,3,Medium,Burnout,No,No Change,3,Unsatisfied,4,Daily,Poor,Asia
EMP7788,49,Female,Data Scientist,Retail,17,Remote,28,10,3,Low,Burnout,No,Decrease,4,Satisfied,5,Weekly,Good,Oceania
EMP7789,43,Non-binary,Marketing,Healthcare,33,Remote,23,7,1,Low,Burnout,No,No Change,3,Unsatisfied,1,Weekly,Good,Europe
EMP7790,61,Female,Sales,Healthcare,17,Hybrid,40,11,5,Low,Burnout,Yes,Decrease,3,Unsatisfied,3,None,Average,South America
EMP7791,51,Male,Marketing,Retail,16,Hybrid,40,11,1,Medium,None,Yes,Increase,3,Satisfied,1,Daily,Good,Africa
EMP7792,48,Non-binary,Data Scientist,Education,31,Onsite,24,5,3,Low,Depression,No,Increase,1,Satisfied,4,None,Good,Oceania
EMP7793,39,Male,Marketing,Education,34,Onsite,21,0,3,High,None,No,No Change,4,Neutral,5,Weekly,Poor,Africa
EMP7794,52,Prefer not to say,Sales,Finance,2,Onsite,34,3,2,High,Depression,Yes,Increase,5,Satisfied,2,Weekly,Average,South America
EMP7795,56,Male,Software Engineer,Healthcare,4,Remote,41,10,4,Medium,Depression,No,No Change,2,Neutral,4,Daily,Good,Europe
EMP7796,53,Female,Data Scientist,Healthcare,35,Hybrid,23,15,5,Medium,None,Yes,No Change,2,Unsatisfied,5,None,Average,South America
EMP7797,46,Male,Marketing,Healthcare,20,Onsite,47,15,5,High,Depression,No,No Change,3,Unsatisfied,3,Weekly,Good,Africa
EMP7798,37,Non-binary,Designer,IT,28,Onsite,45,14,2,Low,Burnout,Yes,Decrease,1,Unsatisfied,1,Daily,Poor,South America
EMP7799,32,Prefer not to say,Project Manager,Finance,6,Hybrid,44,0,2,Medium,Depression,No,Decrease,5,Unsatisfied,5,Daily,Poor,North America
EMP7800,29,Non-binary,HR,Healthcare,9,Onsite,50,5,3,Low,Burnout,No,Increase,4,Satisfied,2,Daily,Good,Africa
EMP7801,36,Non-binary,HR,Consulting,32,Onsite,36,11,2,Low,Burnout,No,No Change,1,Unsatisfied,1,Daily,Average,Oceania
EMP7802,35,Male,Sales,Healthcare,10,Remote,32,8,1,Medium,None,Yes,Increase,1,Neutral,3,Weekly,Poor,Europe
EMP7803,29,Non-binary,HR,Healthcare,19,Onsite,38,9,5,Medium,Depression,No,Decrease,1,Unsatisfied,3,Weekly,Good,South America
EMP7804,34,Male,Marketing,Manufacturing,27,Remote,24,5,1,Low,None,No,Increase,5,Satisfied,1,Daily,Good,Asia
EMP7805,34,Non-binary,Sales,Consulting,23,Hybrid,26,1,4,High,Depression,Yes,No Change,1,Satisfied,1,Daily,Good,Africa
EMP7806,58,Prefer not to say,Sales,Healthcare,13,Hybrid,48,14,4,High,Burnout,Yes,No Change,4,Unsatisfied,3,None,Poor,Africa
EMP7807,32,Male,HR,Healthcare,18,Remote,56,2,5,Low,Anxiety,No,Decrease,5,Unsatisfied,2,None,Good,Oceania
EMP7808,33,Female,Project Manager,Consulting,27,Remote,38,12,3,Low,Burnout,Yes,No Change,3,Neutral,5,None,Good,South America
EMP7809,36,Female,HR,Finance,26,Hybrid,47,6,1,Medium,Burnout,No,Increase,2,Neutral,3,Daily,Poor,Africa
EMP7810,50,Prefer not to say,Sales,Healthcare,29,Remote,51,13,3,Low,Anxiety,Yes,No Change,2,Unsatisfied,1,Weekly,Poor,Europe
EMP7811,35,Non-binary,Software Engineer,Manufacturing,14,Hybrid,39,15,2,Low,None,No,No Change,3,Satisfied,1,Daily,Good,Europe
EMP7812,47,Non-binary,Data Scientist,Manufacturing,22,Remote,52,6,4,Medium,Anxiety,No,No Change,3,Neutral,4,Weekly,Good,Asia
EMP7813,32,Female,Designer,Retail,33,Remote,46,0,2,High,Depression,Yes,No Change,2,Neutral,1,None,Average,North America
EMP7814,46,Male,Marketing,IT,30,Remote,20,10,1,Medium,None,Yes,Increase,2,Satisfied,1,None,Poor,Oceania
EMP7815,40,Female,Project Manager,Finance,22,Remote,23,13,1,Low,Burnout,Yes,Decrease,1,Unsatisfied,3,Weekly,Good,Oceania
EMP7816,27,Male,HR,Consulting,21,Onsite,39,0,3,High,None,No,Decrease,1,Unsatisfied,4,None,Average,Oceania
EMP7817,34,Female,HR,Retail,19,Hybrid,29,9,5,Medium,None,Yes,Increase,2,Neutral,4,Weekly,Poor,Asia
EMP7818,56,Male,Project Manager,Healthcare,7,Hybrid,49,8,2,High,Anxiety,Yes,Decrease,1,Unsatisfied,5,Weekly,Average,Africa
EMP7819,28,Non-binary,Data Scientist,IT,26,Remote,27,7,1,High,None,Yes,Increase,4,Unsatisfied,5,None,Average,Africa
EMP7820,41,Non-binary,Project Manager,Consulting,16,Onsite,27,7,4,Medium,Depression,No,Decrease,2,Satisfied,2,Daily,Average,Europe
EMP7821,45,Non-binary,Project Manager,Healthcare,3,Hybrid,26,8,3,High,None,No,No Change,4,Neutral,1,Daily,Good,Oceania
EMP7822,29,Male,Project Manager,Consulting,11,Onsite,39,12,1,Low,Anxiety,Yes,Decrease,4,Satisfied,2,None,Poor,Oceania
EMP7823,32,Prefer not to say,Data Scientist,Manufacturing,26,Hybrid,55,2,5,High,Depression,Yes,Increase,1,Neutral,2,None,Average,Europe
EMP7824,38,Non-binary,Data Scientist,Healthcare,3,Remote,59,7,5,Medium,Depression,Yes,No Change,3,Unsatisfied,2,Weekly,Poor,Asia
EMP7825,41,Prefer not to say,Designer,Consulting,24,Onsite,49,9,4,Medium,None,Yes,Decrease,5,Unsatisfied,3,None,Average,South America
EMP7826,37,Non-binary,Sales,Education,11,Onsite,38,8,5,High,Depression,Yes,Decrease,3,Neutral,4,Weekly,Good,Africa
EMP7827,53,Male,Sales,Manufacturing,16,Remote,26,0,4,Medium,Burnout,No,No Change,4,Unsatisfied,4,Daily,Average,South America
EMP7828,37,Non-binary,Sales,Consulting,3,Remote,31,2,2,Low,Anxiety,Yes,Decrease,1,Neutral,2,None,Good,Oceania
EMP7829,52,Female,Designer,Education,21,Remote,26,6,4,Medium,None,Yes,Decrease,2,Unsatisfied,1,Weekly,Poor,Asia
EMP7830,50,Non-binary,Sales,Manufacturing,1,Onsite,32,9,2,High,Depression,No,Decrease,1,Satisfied,2,None,Poor,South America
EMP7831,51,Female,Data Scientist,Consulting,7,Onsite,33,4,4,Medium,Burnout,No,No Change,1,Neutral,5,Daily,Poor,South America
EMP7832,32,Male,Sales,Consulting,34,Hybrid,44,6,1,Medium,Depression,Yes,No Change,1,Satisfied,5,Weekly,Average,Asia
EMP7833,28,Female,Data Scientist,Manufacturing,12,Onsite,37,5,4,Low,None,Yes,No Change,4,Unsatisfied,4,None,Average,Africa
EMP7834,55,Female,HR,Education,12,Onsite,20,1,5,High,None,No,Increase,4,Unsatisfied,4,None,Good,North America
EMP7835,49,Prefer not to say,HR,IT,9,Remote,34,7,5,Medium,Depression,Yes,Decrease,3,Unsatisfied,2,None,Average,Asia
EMP7836,28,Prefer not to say,Data Scientist,IT,19,Remote,35,15,3,Medium,Burnout,No,Increase,4,Neutral,3,None,Poor,Oceania
EMP7837,34,Female,HR,Healthcare,33,Onsite,55,2,3,Low,None,No,No Change,5,Neutral,4,Daily,Good,South America
EMP7838,53,Male,Project Manager,Healthcare,9,Hybrid,22,3,2,Low,None,Yes,No Change,4,Unsatisfied,3,Weekly,Good,Europe
EMP7839,56,Male,Project Manager,Healthcare,26,Remote,41,6,5,Medium,None,Yes,Increase,4,Neutral,3,Daily,Average,Asia
EMP7840,53,Non-binary,Software Engineer,Consulting,6,Hybrid,41,2,5,Medium,None,Yes,Decrease,5,Satisfied,1,None,Average,Africa
EMP7841,36,Male,Software Engineer,Finance,13,Onsite,48,13,5,Low,Depression,Yes,Decrease,1,Unsatisfied,3,Daily,Poor,South America
