Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP8690,57,Prefer not to say,Marketing,Finance,23,Onsite,42,9,1,Medium,Anxiety,Yes,No Change,1,Unsatisfied,2,None,Poor,Oceania
EMP8691,46,Male,Marketing,Education,20,Onsite,44,1,1,Medium,None,Yes,Decrease,2,Unsatisfied,2,Daily,Average,Oceania
EMP8692,27,Female,Marketing,Finance,34,Remote,29,0,1,Low,Anxiety,Yes,Increase,5,Satisfied,1,None,Poor,South America
EMP8693,36,Female,Sales,IT,6,Onsite,26,10,3,Medium,Anxiety,No,Decrease,5,Satisfied,2,Weekly,Good,Africa
EMP8694,42,Non-binary,Data Scientist,Finance,15,Remote,30,12,4,Low,Burnout,No,Increase,5,Satisfied,3,Daily,Poor,Europe
EMP8695,55,Female,Marketing,Healthcare,7,Hybrid,42,4,5,Low,None,Yes,Increase,1,Unsatisfied,2,Daily,Average,Asia
EMP8696,55,Non-binary,Software Engineer,Manufacturing,29,Hybrid,50,9,4,Low,Burnout,No,Decrease,5,Satisfied,1,None,Good,South America
EMP8697,49,Male,Data Scientist,Consulting,23,Onsite,54,0,1,Medium,Depression,Yes,No Change,2,Unsatisfied,3,Weekly,Poor,North America
EMP8698,40,Female,Software Engineer,IT,22,Hybrid,47,15,4,High,Anxiety,No,No Change,5,Satisfied,2,None,Poor,North America
EMP8699,54,Non-binary,Sales,Retail,21,Hybrid,42,4,2,Low,Depression,No,No Change,1,Unsatisfied,5,None,Good,South America
EMP8700,56,Prefer not to say,Project Manager,Healthcare,1,Onsite,51,2,4,Medium,Anxiety,Yes,Decrease,2,Unsatisfied,1,None,Average,Europe
EMP8701,27,Female,Project Manager,Manufacturing,10,Hybrid,48,5,4,Low,Depression,No,Increase,5,Satisfied,1,None,Poor,Asia
EMP8702,44,Female,Marketing,IT,29,Remote,44,11,3,Low,Burnout,No,No Change,3,Unsatisfied,5,Weekly,Good,Oceania
EMP8703,57,Male,Software Engineer,Education,14,Onsite,46,5,5,High,Burnout,No,Increase,2,Unsatisfied,2,Daily,Poor,North America
EMP8704,23,Prefer not to say,HR,Retail,17,Onsite,44,8,4,Low,Burnout,No,Increase,5,Satisfied,3,Weekly,Good,Asia
EMP8705,53,Female,Software Engineer,Manufacturing,26,Remote,48,5,2,Medium,Depression,Yes,No Change,5,Satisfied,4,None,Good,Europe
EMP8706,58,Female,HR,Education,22,Remote,28,11,4,Medium,Depression,Yes,Decrease,5,Satisfied,5,Weekly,Average,North America
EMP8707,31,Male,HR,Consulting,25,Hybrid,24,10,1,Low,Anxiety,Yes,No Change,5,Satisfied,5,None,Poor,Asia
EMP8708,44,Male,Sales,Consulting,1,Remote,48,5,1,High,Anxiety,No,Decrease,5,Satisfied,2,Weekly,Average,Africa
EMP8709,43,Male,HR,Manufacturing,35,Remote,23,13,2,High,Depression,No,Decrease,4,Satisfied,1,None,Good,North America
EMP8710,30,Male,Project Manager,IT,7,Remote,48,12,3,Low,Burnout,No,Increase,1,Unsatisfied,1,None,Poor,Asia
EMP8711,45,Female,Data Scientist,Manufacturing,34,Remote,44,13,5,High,Anxiety,No,No Change,5,Satisfied,1,None,Average,Europe
EMP8712,41,Prefer not to say,Software Engineer,Manufacturing,21,Onsite,27,8,4,Medium,Burnout,Yes,No Change,4,Neutral,3,Weekly,Average,Europe
EMP8713,28,Non-binary,Data Scientist,Consulting,28,Onsite,57,14,4,Medium,None,Yes,No Change,1,Unsatisfied,3,Weekly,Poor,Europe
EMP8714,48,Female,Software Engineer,Finance,7,Hybrid,25,15,4,Low,Anxiety,Yes,Increase,4,Satisfied,4,Weekly,Good,North America
EMP8715,36,Male,Software Engineer,IT,33,Remote,25,12,4,High,Depression,No,No Change,4,Satisfied,5,Weekly,Good,Europe
EMP8716,38,Non-binary,Sales,Retail,12,Hybrid,44,2,2,Medium,None,No,No Change,2,Unsatisfied,3,Weekly,Good,South America
EMP8717,58,Prefer not to say,Marketing,Education,3,Hybrid,45,15,4,Low,Anxiety,No,Decrease,2,Unsatisfied,5,Daily,Average,Oceania
EMP8718,60,Prefer not to say,Software Engineer,Education,29,Remote,49,3,4,Medium,None,Yes,Decrease,3,Unsatisfied,4,None,Poor,Europe
EMP8719,24,Non-binary,Designer,Education,6,Hybrid,44,0,4,Medium,Anxiety,Yes,No Change,3,Unsatisfied,2,Daily,Good,Oceania
EMP8720,39,Male,Data Scientist,Finance,34,Remote,41,0,5,High,Anxiety,No,No Change,4,Satisfied,2,Daily,Good,Asia
EMP8721,35,Prefer not to say,Data Scientist,Manufacturing,12,Hybrid,45,0,2,Medium,None,Yes,No Change,1,Unsatisfied,3,None,Good,Asia
EMP8722,46,Male,Project Manager,Consulting,13,Remote,42,6,1,Medium,Burnout,Yes,No Change,2,Unsatisfied,3,Daily,Good,Europe
EMP8723,51,Non-binary,Data Scientist,Retail,8,Onsite,48,12,5,Medium,Depression,No,Decrease,2,Unsatisfied,5,Daily,Poor,Oceania
EMP8724,35,Female,Project Manager,Education,33,Hybrid,28,9,1,Low,Depression,No,Increase,4,Neutral,5,Weekly,Good,North America
EMP8725,36,Female,Sales,Consulting,18,Remote,26,9,2,High,None,Yes,Increase,5,Satisfied,2,None,Average,Africa
EMP8726,26,Male,Sales,Consulting,12,Remote,54,4,4,High,Anxiety,No,No Change,1,Unsatisfied,2,Weekly,Good,Asia
EMP8727,41,Non-binary,Project Manager,Healthcare,18,Remote,43,12,5,Low,None,No,No Change,2,Unsatisfied,5,None,Average,Europe
EMP8728,41,Prefer not to say,Marketing,Finance,13,Remote,22,2,2,Low,None,Yes,Increase,4,Satisfied,5,Weekly,Good,Oceania
EMP8729,44,Prefer not to say,Data Scientist,IT,32,Hybrid,42,1,5,High,None,No,Decrease,4,Satisfied,4,Weekly,Good,Oceania
EMP8730,23,Female,Data Scientist,Healthcare,22,Remote,43,14,5,Medium,Burnout,No,Decrease,2,Unsatisfied,1,Daily,Poor,Asia
EMP8731,26,Female,Sales,Education,1,Onsite,29,0,1,Low,Burnout,No,Decrease,4,Satisfied,3,Daily,Poor,Africa
EMP8732,27,Female,Data Scientist,Consulting,26,Onsite,41,9,1,Medium,Depression,Yes,Increase,5,Satisfied,4,Weekly,Average,Europe
EMP8733,52,Prefer not to say,Sales,Education,7,Onsite,56,12,4,Low,None,No,No Change,1,Unsatisfied,2,Daily,Average,Africa
EMP8734,25,Prefer not to say,HR,Retail,5,Remote,48,6,4,Low,Anxiety,Yes,Decrease,2,Unsatisfied,5,Daily,Good,North America
EMP8735,36,Male,Software Engineer,Consulting,13,Remote,49,6,1,High,None,No,No Change,4,Satisfied,4,None,Good,Europe
EMP8736,56,Non-binary,HR,Healthcare,24,Hybrid,52,15,4,Low,Anxiety,No,Decrease,2,Unsatisfied,2,Weekly,Good,South America
EMP8737,50,Male,Designer,IT,23,Onsite,42,14,4,Medium,Burnout,No,No Change,4,Satisfied,1,None,Poor,Europe
EMP8738,28,Female,Marketing,IT,3,Onsite,44,7,1,High,Anxiety,Yes,Increase,3,Unsatisfied,1,Weekly,Good,Oceania
EMP8739,48,Male,HR,IT,19,Onsite,42,8,4,Medium,Depression,No,Decrease,2,Unsatisfied,5,Weekly,Average,Europe
EMP8740,40,Female,Project Manager,Finance,3,Remote,41,13,5,High,Anxiety,Yes,No Change,4,Satisfied,5,None,Average,Africa
EMP8741,53,Non-binary,Marketing,Retail,7,Hybrid,49,10,5,Medium,Depression,Yes,Decrease,2,Unsatisfied,2,None,Good,Europe
EMP8742,25,Prefer not to say,HR,Retail,1,Remote,22,7,2,High,Burnout,Yes,Decrease,4,Unsatisfied,5,None,Poor,Africa
EMP8743,43,Non-binary,Project Manager,Healthcare,9,Onsite,58,4,2,Medium,Depression,No,Increase,4,Satisfied,5,Weekly,Good,Africa
EMP8744,27,Non-binary,Sales,Consulting,28,Remote,20,14,4,High,Burnout,Yes,Increase,5,Satisfied,3,None,Poor,Oceania
EMP8745,45,Prefer not to say,Project Manager,Finance,12,Onsite,46,1,2,Low,Depression,No,Decrease,1,Unsatisfied,3,Daily,Good,Europe
EMP8746,44,Non-binary,Designer,Healthcare,29,Onsite,48,3,2,Low,Anxiety,No,No Change,2,Unsatisfied,5,None,Average,Europe
EMP8747,60,Female,Software Engineer,Retail,9,Onsite,50,1,4,Medium,None,Yes,Decrease,2,Unsatisfied,2,None,Average,Europe
EMP8748,60,Prefer not to say,Software Engineer,IT,3,Remote,41,12,5,High,Anxiety,Yes,No Change,5,Satisfied,1,None,Average,Africa
EMP8749,60,Male,Sales,Consulting,33,Remote,29,12,3,Medium,Anxiety,Yes,Decrease,4,Neutral,4,Daily,Good,Africa
EMP8750,57,Non-binary,Software Engineer,Retail,21,Onsite,45,14,5,High,None,No,Increase,5,Satisfied,3,None,Good,Africa
EMP8751,53,Prefer not to say,Project Manager,IT,14,Hybrid,23,3,5,Medium,Depression,No,No Change,5,Unsatisfied,2,Daily,Good,Asia
EMP8752,49,Female,Designer,Finance,31,Onsite,43,9,2,High,None,No,Decrease,2,Unsatisfied,5,Weekly,Average,North America
EMP8753,55,Prefer not to say,Data Scientist,Education,34,Onsite,41,15,3,Low,Burnout,No,Decrease,5,Satisfied,1,Weekly,Good,Africa
EMP8754,48,Female,Marketing,Healthcare,29,Onsite,43,5,1,Medium,Burnout,No,Decrease,1,Unsatisfied,4,Weekly,Good,Oceania
EMP8755,28,Female,Project Manager,Finance,16,Hybrid,30,6,1,Medium,None,No,Decrease,5,Neutral,2,None,Good,North America
EMP8756,43,Male,HR,Manufacturing,35,Hybrid,41,0,3,Medium,Burnout,No,Increase,4,Satisfied,2,None,Good,North America
EMP8757,54,Non-binary,Data Scientist,Manufacturing,20,Remote,41,14,1,Medium,Anxiety,No,No Change,5,Satisfied,5,Daily,Average,South America
EMP8758,37,Female,Data Scientist,Retail,27,Onsite,41,13,5,High,Anxiety,Yes,Decrease,5,Satisfied,5,None,Poor,North America
EMP8759,51,Non-binary,Designer,Manufacturing,3,Onsite,26,1,2,Low,Anxiety,No,Increase,4,Satisfied,4,Daily,Good,Europe
EMP8760,45,Prefer not to say,Data Scientist,Finance,23,Hybrid,58,0,2,Low,Burnout,Yes,Decrease,1,Unsatisfied,1,Daily,Poor,Oceania
EMP8761,25,Prefer not to say,Data Scientist,Education,25,Onsite,21,8,3,Medium,Depression,Yes,Decrease,4,Neutral,1,None,Poor,North America
EMP8762,36,Prefer not to say,HR,Manufacturing,2,Remote,26,3,3,Medium,None,Yes,Increase,5,Satisfied,2,None,Average,South America
EMP8763,41,Male,Software Engineer,Retail,23,Hybrid,25,9,5,High,None,No,Increase,4,Neutral,4,None,Good,Africa
EMP8764,35,Prefer not to say,Designer,Manufacturing,35,Remote,52,14,5,Low,None,No,Increase,2,Unsatisfied,4,Weekly,Average,South America
EMP8765,53,Female,Software Engineer,Consulting,35,Remote,25,6,5,Low,Burnout,Yes,Decrease,3,Unsatisfied,5,Weekly,Good,Africa
EMP8766,48,Male,Project Manager,IT,7,Remote,20,8,1,Medium,None,Yes,Increase,4,Unsatisfied,4,Daily,Average,Africa
EMP8767,29,Male,HR,Consulting,31,Hybrid,48,12,4,High,Burnout,Yes,Increase,2,Unsatisfied,1,None,Good,Oceania
EMP8768,48,Female,Sales,Consulting,10,Hybrid,30,6,5,Medium,None,Yes,Decrease,4,Satisfied,5,Weekly,Poor,South America
EMP8769,57,Prefer not to say,Software Engineer,Education,25,Onsite,42,14,5,High,Anxiety,No,No Change,4,Satisfied,4,Daily,Good,South America
EMP8770,41,Male,Project Manager,Manufacturing,23,Onsite,44,15,5,Low,Burnout,Yes,Decrease,5,Satisfied,5,Weekly,Average,South America
EMP8771,31,Female,Sales,Healthcare,26,Remote,42,12,1,Low,Depression,No,Increase,1,Unsatisfied,5,Weekly,Average,Oceania
EMP8772,51,Male,Project Manager,Education,35,Remote,48,2,4,Medium,None,No,No Change,3,Unsatisfied,5,Weekly,Poor,South America
EMP8773,40,Non-binary,Project Manager,Consulting,3,Hybrid,45,4,5,High,None,No,Decrease,4,Satisfied,5,Daily,Average,Europe
EMP8774,29,Non-binary,HR,Consulting,29,Remote,42,8,5,High,None,Yes,No Change,1,Unsatisfied,1,Daily,Good,North America
EMP8775,43,Prefer not to say,Software Engineer,Retail,8,Remote,58,14,3,Low,Anxiety,No,No Change,1,Unsatisfied,4,Daily,Good,Africa
EMP8776,45,Male,HR,IT,1,Hybrid,43,8,4,High,Anxiety,No,Increase,4,Satisfied,2,Daily,Good,Asia
EMP8777,27,Male,Marketing,Consulting,1,Remote,28,4,1,Low,Depression,No,Decrease,5,Neutral,3,None,Average,Oceania
EMP8778,56,Prefer not to say,Sales,Healthcare,14,Hybrid,42,15,2,Medium,None,Yes,Increase,5,Satisfied,2,Weekly,Poor,Africa
EMP8779,22,Male,HR,Manufacturing,30,Remote,23,2,2,High,Anxiety,Yes,Decrease,5,Satisfied,5,Daily,Poor,Africa
EMP8780,56,Non-binary,HR,Manufacturing,25,Hybrid,51,9,5,Medium,Anxiety,Yes,No Change,2,Unsatisfied,1,Daily,Average,Africa
EMP8781,32,Non-binary,Sales,Finance,2,Hybrid,45,11,2,High,Depression,No,Increase,5,Satisfied,2,None,Poor,North America
EMP8782,60,Female,Data Scientist,Education,32,Onsite,28,5,5,High,Anxiety,No,Decrease,5,Neutral,5,Weekly,Good,Africa
EMP8783,34,Prefer not to say,Project Manager,Manufacturing,11,Onsite,45,14,5,High,None,No,No Change,5,Satisfied,3,Daily,Poor,Africa
EMP8784,24,Non-binary,Designer,Manufacturing,20,Hybrid,22,15,5,Low,Anxiety,Yes,Increase,5,Satisfied,4,Daily,Average,South America
EMP8785,55,Male,Project Manager,Education,29,Remote,23,4,2,Medium,Anxiety,Yes,No Change,4,Satisfied,1,Daily,Good,Asia
EMP8786,47,Prefer not to say,Marketing,Healthcare,17,Remote,22,6,1,Low,None,No,No Change,4,Unsatisfied,4,None,Good,Africa
EMP8787,39,Male,HR,Consulting,27,Remote,45,1,3,High,Depression,Yes,Increase,2,Unsatisfied,4,Daily,Poor,Asia
EMP8788,23,Male,Project Manager,Retail,23,Onsite,43,7,3,Medium,Depression,No,Decrease,4,Satisfied,1,None,Poor,Asia
EMP8789,24,Non-binary,Data Scientist,Education,9,Hybrid,23,7,5,High,Anxiety,No,Decrease,4,Neutral,4,Weekly,Poor,Oceania
EMP8790,51,Male,Project Manager,Finance,17,Onsite,43,3,1,High,None,No,No Change,4,Satisfied,5,Daily,Poor,Asia
EMP8791,36,Prefer not to say,Project Manager,Healthcare,34,Hybrid,41,13,5,Medium,None,No,Increase,5,Satisfied,3,Daily,Good,Europe
EMP8792,37,Non-binary,Data Scientist,Retail,7,Remote,44,9,1,Medium,Depression,No,Increase,2,Unsatisfied,5,Weekly,Average,South America
EMP8793,28,Male,HR,Retail,6,Hybrid,21,1,1,Medium,Anxiety,Yes,Increase,4,Satisfied,1,Weekly,Average,Africa
EMP8794,40,Female,Designer,IT,26,Onsite,55,9,3,Low,None,Yes,Increase,3,Unsatisfied,3,Weekly,Average,Oceania
EMP8795,54,Prefer not to say,Sales,Manufacturing,10,Hybrid,42,14,1,Medium,Depression,Yes,Decrease,5,Satisfied,3,Daily,Good,South America
EMP8796,41,Female,Project Manager,IT,13,Onsite,29,6,4,Medium,Depression,No,Increase,4,Unsatisfied,2,Daily,Good,Asia
EMP8797,46,Prefer not to say,HR,Healthcare,32,Remote,27,13,4,High,Anxiety,No,Decrease,4,Neutral,1,Weekly,Average,Europe
EMP8798,49,Non-binary,Designer,Healthcare,26,Remote,56,2,1,Medium,None,No,Decrease,1,Unsatisfied,2,Weekly,Poor,Africa
EMP8799,47,Prefer not to say,Data Scientist,Consulting,27,Onsite,42,1,2,Low,Depression,Yes,Increase,2,Unsatisfied,1,None,Good,Europe
EMP8800,49,Prefer not to say,Project Manager,Education,7,Remote,43,4,2,Low,Anxiety,No,Increase,1,Unsatisfied,2,Weekly,Average,Europe
EMP8801,59,Male,HR,Consulting,32,Onsite,20,7,4,Low,Burnout,Yes,Decrease,4,Neutral,5,Daily,Average,North America
EMP8802,37,Non-binary,Data Scientist,Manufacturing,21,Onsite,28,2,5,Medium,Anxiety,Yes,No Change,5,Satisfied,3,Daily,Poor,Oceania
EMP8803,37,Male,Data Scientist,IT,7,Remote,27,6,3,Medium,Anxiety,No,Decrease,5,Satisfied,4,Weekly,Poor,Oceania
EMP8804,24,Prefer not to say,Sales,Healthcare,31,Onsite,56,15,1,Medium,Burnout,Yes,Decrease,2,Unsatisfied,4,None,Good,Africa
EMP8805,42,Non-binary,Designer,Manufacturing,7,Hybrid,52,13,2,Low,Anxiety,Yes,Increase,1,Unsatisfied,2,Daily,Average,Oceania
EMP8806,56,Non-binary,Designer,Healthcare,28,Remote,57,5,5,High,Burnout,No,Decrease,1,Unsatisfied,1,Daily,Poor,North America
EMP8807,33,Female,Sales,Education,14,Hybrid,29,11,1,High,Anxiety,No,Decrease,5,Satisfied,5,None,Good,Oceania
EMP8808,22,Male,Marketing,IT,20,Hybrid,46,9,2,Low,None,Yes,Increase,1,Unsatisfied,3,Weekly,Good,Africa
EMP8809,32,Male,Software Engineer,Education,19,Remote,24,2,1,Medium,Burnout,No,No Change,5,Unsatisfied,2,None,Average,Europe
EMP8810,56,Non-binary,Sales,Healthcare,30,Remote,42,10,2,High,Depression,Yes,Decrease,2,Unsatisfied,5,Weekly,Average,North America
EMP8811,36,Female,Designer,Manufacturing,11,Onsite,29,7,5,Low,None,Yes,No Change,5,Unsatisfied,1,Weekly,Poor,North America
EMP8812,45,Non-binary,Sales,IT,23,Remote,48,15,5,Medium,Depression,Yes,Increase,4,Satisfied,5,Daily,Average,North America
EMP8813,60,Non-binary,Sales,IT,1,Onsite,46,15,2,High,Burnout,No,Decrease,2,Unsatisfied,4,Daily,Good,Africa
EMP8814,59,Prefer not to say,Marketing,Finance,7,Onsite,20,0,4,Medium,None,No,Decrease,4,Satisfied,3,None,Good,Europe
EMP8815,39,Male,Project Manager,Education,6,Remote,47,0,1,High,Anxiety,No,No Change,3,Unsatisfied,2,None,Poor,South America
EMP8816,58,Female,HR,Finance,6,Hybrid,25,15,2,Low,Burnout,Yes,Increase,5,Neutral,2,Daily,Poor,Africa
EMP8817,42,Non-binary,Project Manager,Retail,28,Remote,54,7,4,High,Burnout,No,No Change,2,Unsatisfied,3,Weekly,Poor,Europe
EMP8818,53,Male,Marketing,IT,15,Remote,41,1,2,Medium,Anxiety,No,No Change,5,Satisfied,1,Weekly,Average,Oceania
EMP8819,41,Female,HR,Healthcare,30,Hybrid,25,2,4,High,Burnout,Yes,Increase,4,Unsatisfied,1,Daily,Poor,Africa
EMP8820,59,Prefer not to say,Sales,Retail,13,Onsite,59,6,3,Low,Anxiety,No,Increase,2,Unsatisfied,5,Weekly,Good,North America
EMP8821,28,Male,Sales,Retail,14,Remote,23,9,5,High,Depression,Yes,Increase,4,Unsatisfied,1,Daily,Good,Asia
EMP8822,37,Female,Designer,Education,31,Onsite,43,13,2,Medium,Depression,No,Decrease,3,Unsatisfied,3,Weekly,Good,Africa
EMP8823,27,Female,Software Engineer,Finance,26,Remote,50,8,4,High,Depression,Yes,No Change,5,Satisfied,2,Daily,Poor,South America
EMP8824,49,Female,Marketing,Finance,33,Onsite,42,15,5,High,Anxiety,No,Decrease,1,Unsatisfied,2,None,Poor,Europe
EMP8825,26,Non-binary,Data Scientist,Retail,5,Remote,26,6,3,High,Depression,No,Decrease,4,Satisfied,2,Weekly,Average,North America
EMP8826,31,Male,Project Manager,Finance,29,Onsite,25,9,2,Low,Depression,No,Decrease,5,Satisfied,1,None,Poor,Africa
EMP8827,39,Prefer not to say,Data Scientist,Manufacturing,10,Remote,28,2,1,High,Burnout,Yes,No Change,4,Neutral,2,None,Good,Europe
EMP8828,34,Female,Software Engineer,Manufacturing,13,Remote,21,2,5,Medium,Anxiety,No,No Change,4,Unsatisfied,1,Weekly,Good,Asia
EMP8829,42,Male,HR,Consulting,32,Onsite,24,15,4,Medium,Burnout,Yes,Decrease,4,Satisfied,3,None,Good,Africa
EMP8830,22,Non-binary,HR,Manufacturing,10,Remote,41,1,4,Low,Burnout,No,Increase,5,Satisfied,5,Weekly,Good,South America
EMP8831,25,Prefer not to say,Designer,IT,6,Onsite,43,1,5,High,Burnout,No,Increase,1,Unsatisfied,2,None,Poor,Oceania
EMP8832,59,Prefer not to say,HR,Education,29,Remote,42,8,4,High,Burnout,Yes,Decrease,2,Unsatisfied,3,Daily,Good,South America
EMP8833,46,Non-binary,Software Engineer,Healthcare,11,Hybrid,42,12,4,Medium,Anxiety,No,Decrease,2,Unsatisfied,4,Weekly,Average,North America
EMP8834,51,Male,HR,Finance,4,Onsite,44,14,3,Low,Burnout,No,No Change,1,Unsatisfied,5,None,Poor,Oceania
EMP8835,60,Non-binary,Marketing,Retail,32,Remote,44,6,4,High,Anxiety,No,Increase,2,Unsatisfied,5,Daily,Poor,Africa
EMP8836,47,Non-binary,Sales,Finance,19,Onsite,60,15,4,Medium,Burnout,Yes,Decrease,1,Unsatisfied,3,Weekly,Good,Oceania
EMP8837,56,Female,Sales,IT,21,Onsite,43,2,3,Low,None,No,No Change,3,Unsatisfied,2,None,Poor,Europe
EMP8838,48,Non-binary,Marketing,Consulting,19,Hybrid,23,0,2,High,None,No,No Change,4,Neutral,3,Daily,Good,Africa
EMP8839,40,Prefer not to say,Designer,Healthcare,11,Remote,45,9,2,High,None,No,Increase,5,Satisfied,5,Daily,Good,Africa
EMP8840,25,Female,Software Engineer,IT,24,Hybrid,47,12,2,Medium,Depression,No,Increase,1,Unsatisfied,4,Daily,Average,South America
EMP8841,34,Male,Project Manager,Finance,26,Onsite,42,10,1,Low,None,No,Decrease,1,Unsatisfied,5,Daily,Poor,Oceania
EMP8842,59,Prefer not to say,HR,Finance,32,Onsite,50,15,2,High,Burnout,No,Decrease,5,Satisfied,3,None,Poor,South America
EMP8843,54,Prefer not to say,Data Scientist,Manufacturing,10,Hybrid,22,5,3,Medium,Anxiety,No,Increase,5,Satisfied,1,Weekly,Average,North America
EMP8844,44,Female,HR,Retail,9,Remote,43,1,5,High,Depression,No,Decrease,3,Unsatisfied,5,Weekly,Poor,Europe
EMP8845,25,Female,Sales,Retail,18,Onsite,49,15,3,High,Anxiety,No,Decrease,2,Unsatisfied,2,None,Poor,South America
EMP8846,57,Non-binary,Software Engineer,Healthcare,5,Onsite,51,5,4,Medium,Depression,No,No Change,2,Unsatisfied,3,None,Average,Asia
EMP8847,44,Female,Designer,Consulting,29,Hybrid,28,15,5,Medium,Anxiety,No,No Change,4,Satisfied,2,Weekly,Good,Africa
EMP8848,29,Female,HR,Finance,15,Hybrid,45,1,5,Low,Depression,No,Increase,5,Satisfied,1,None,Average,Africa
EMP8849,43,Prefer not to say,Project Manager,Consulting,34,Hybrid,24,9,5,Medium,Anxiety,Yes,Decrease,4,Satisfied,3,Weekly,Poor,Asia
EMP8850,48,Prefer not to say,Project Manager,Healthcare,16,Onsite,41,2,4,Medium,Anxiety,No,Increase,5,Satisfied,5,None,Good,Africa
EMP8851,31,Male,Designer,Retail,34,Remote,44,1,5,High,None,No,Increase,1,Unsatisfied,3,Daily,Poor,North America
EMP8852,49,Non-binary,Designer,Consulting,17,Onsite,44,10,3,High,Depression,No,Decrease,5,Satisfied,3,Daily,Good,Asia
EMP8853,45,Non-binary,Data Scientist,IT,11,Remote,43,14,5,Low,Anxiety,No,Decrease,3,Unsatisfied,4,None,Average,South America
EMP8854,52,Prefer not to say,Data Scientist,Education,6,Remote,45,12,5,High,None,Yes,Increase,1,Unsatisfied,5,Daily,Average,Africa
EMP8855,47,Non-binary,Project Manager,Education,34,Onsite,22,1,5,Low,Burnout,No,Decrease,4,Satisfied,5,Daily,Good,Africa
EMP8856,38,Non-binary,Marketing,Retail,7,Hybrid,43,15,5,High,Anxiety,Yes,No Change,2,Unsatisfied,2,Weekly,Poor,Europe
EMP8857,36,Prefer not to say,Project Manager,IT,17,Remote,49,12,4,Low,Anxiety,Yes,Decrease,1,Unsatisfied,4,None,Average,Europe
EMP8858,56,Male,Software Engineer,Retail,11,Onsite,59,8,5,Medium,Depression,Yes,Decrease,4,Satisfied,3,Weekly,Average,North America
EMP8859,42,Male,Project Manager,IT,34,Onsite,43,11,4,High,Anxiety,Yes,No Change,1,Unsatisfied,5,None,Good,Europe
EMP8860,41,Female,Sales,Education,1,Onsite,43,10,4,Low,Burnout,No,Decrease,5,Satisfied,1,None,Average,North America
EMP8861,33,Female,Project Manager,Finance,23,Onsite,41,13,2,Low,Depression,No,Decrease,4,Satisfied,4,Weekly,Poor,Oceania
EMP8862,25,Male,Sales,IT,25,Remote,48,0,3,Low,Anxiety,No,Increase,1,Unsatisfied,4,Weekly,Average,Asia
EMP8863,36,Non-binary,Sales,IT,10,Onsite,50,6,3,Low,Depression,No,Decrease,1,Unsatisfied,1,None,Average,Oceania
EMP8864,53,Prefer not to say,Sales,Finance,35,Remote,54,15,1,Low,Depression,No,Decrease,1,Unsatisfied,1,Daily,Average,Asia
EMP8865,56,Female,Sales,IT,18,Hybrid,46,0,4,High,Burnout,Yes,Decrease,3,Unsatisfied,5,Weekly,Good,Asia
EMP8866,51,Prefer not to say,Sales,IT,20,Hybrid,24,5,4,Low,None,No,Decrease,4,Satisfied,1,None,Poor,Asia
EMP8867,52,Male,Project Manager,Finance,23,Remote,45,0,5,Low,None,Yes,Increase,4,Satisfied,3,None,Good,Europe
EMP8868,30,Male,Sales,Manufacturing,19,Onsite,21,7,1,High,Anxiety,No,No Change,5,Satisfied,2,Weekly,Average,Oceania
EMP8869,28,Non-binary,Marketing,IT,32,Hybrid,27,5,4,Medium,None,No,No Change,5,Satisfied,2,Daily,Poor,Oceania
EMP8870,44,Male,Sales,Manufacturing,34,Onsite,44,1,1,Low,Burnout,Yes,Increase,5,Satisfied,4,None,Good,Oceania
EMP8871,45,Non-binary,Software Engineer,IT,12,Hybrid,21,9,2,Low,Anxiety,No,No Change,5,Satisfied,4,Daily,Good,Asia
EMP8872,23,Non-binary,HR,Healthcare,8,Remote,29,11,4,High,Burnout,No,Increase,4,Neutral,3,Weekly,Good,South America
